Delivery_person_Age,Delivery_person_Ratings,Order_Date,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),order_prepare_time (min),distance,time_category,day_of_week
37.0,4.8,2022-03-28,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,29,15,9.32936392411261,Evening,Monday
35.0,4.5,2022-03-26,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,24,10,7.7744964674614065,Night,Saturday
26.0,4.8,2022-03-06,Stormy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,21,10,12.271998208269219,Evening,Sunday
36.0,4.4,2022-03-25,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,31,15,12.2709972173604,Evening,Friday
37.0,4.9,2022-02-13,Fog,Low,1,Snack,motorcycle,1.0,No,Urban,15,10,1.4638911485541741,Morning,Sunday
36.0,4.8,2022-03-13,Sandstorms,Medium,1,Buffet,scooter,0.0,No,Metropolitian,25,15,9.295289481130249,Evening,Sunday
31.0,4.5,2022-03-14,Fog,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,35,15,13.942401801168877,Evening,Monday
33.0,4.2,2022-03-18,Cloudy,Medium,2,Snack,scooter,1.0,No,Metropolitian,35,15,13.740932234405253,Evening,Friday
31.0,4.7,2022-04-05,Sunny,Low,1,Snack,scooter,1.0,No,Urban,18,10,1.5690347154047224,Morning,Tuesday
25.0,4.9,2022-03-03,Stormy,Low,1,Meal,scooter,1.0,No,Urban,17,10,3.1028522086456105,Morning,Thursday
37.0,4.8,2022-03-27,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Urban,22,5,19.34030338574658,Night,Sunday
20.0,4.7,2022-03-15,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,22,10,4.664774304201985,Night,Tuesday
36.0,4.7,2022-03-02,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,40,10,12.081149886335265,Night,Wednesday
28.0,4.9,2022-03-06,Windy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,26,15,12.056953151950662,Evening,Sunday
37.0,4.3,2022-03-11,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,10,4.648445050172354,Night,Friday
22.0,4.8,2022-03-10,Windy,Jam,2,Meal,motorcycle,0.0,No,Metropolitian,19,15,16.365339328227076,Night,Thursday
20.0,3.1,2022-03-20,Sunny,Low,2,Drinks,electric_scooter,2.0,No,Metropolitian,43,15,10.884286768026842,Night,Sunday
26.0,4.8,2022-03-27,Cloudy,Jam,0,Buffet,motorcycle,2.0,No,Semi-Urban,47,5,13.943064995438718,Night,Sunday
29.0,4.6,2022-04-05,Cloudy,Low,1,Drinks,scooter,0.0,No,Metropolitian,14,15,1.5690347154047224,Morning,Tuesday
35.0,4.7,2022-03-05,Windy,Low,1,Drinks,motorcycle,0.0,No,Urban,25,15,3.0986894561589557,Morning,Saturday
24.0,4.8,2022-03-17,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,23,10,4.664774212706455,Evening,Thursday
38.0,4.9,2022-03-13,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21,5,9.1598473686937,Night,Sunday
35.0,4.7,2022-02-16,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,21,5,10.432847905402086,Night,Wednesday
31.0,4.2,2022-02-15,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,20,10,2.9731844160607492,Morning,Tuesday
22.0,4.7,2022-03-16,Windy,Jam,2,Meal,motorcycle,0.0,No,Metropolitian,23,10,16.3693979915309,Night,Wednesday
32.0,4.0,2022-03-14,Fog,Low,0,Drinks,motorcycle,2.0,No,Metropolitian,44,10,19.340932603768994,Night,Monday
27.0,4.5,2022-03-10,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,24,5,19.84251305898396,Night,Thursday
27.0,4.7,2022-04-03,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,23,15,9.32899225741791,Night,Sunday
25.0,4.9,2022-02-13,Stormy,Low,2,Buffet,motorcycle,0.0,No,Urban,12,0,7.432641228855702,Night,Sunday
30.0,4.9,2022-03-14,Cloudy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,42,5,20.142952733281334,Evening,Monday
34.0,4.6,2022-03-26,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,34,15,4.648491109477814,Night,Saturday
34.0,4.8,2022-03-31,Windy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,26,5,13.39078871429458,Evening,Thursday
27.0,4.6,2022-03-17,Windy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,14,5,9.17685446997573,Evening,Thursday
22.0,4.6,2022-03-29,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,41,5,20.212424365854623,Night,Tuesday
25.0,5.0,2022-03-25,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,18,15,20.166745072075187,Night,Friday
27.0,4.8,2022-02-11,Sandstorms,High,0,Meal,motorcycle,1.0,No,Metropolitian,18,10,4399.708802324203,Afternoon,Friday
33.0,4.1,2022-03-12,Fog,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,33,15,16.82376113749127,Evening,Saturday
25.0,4.2,2022-03-09,Cloudy,Jam,2,Buffet,motorcycle,1.0,No,Urban,31,10,7.636095878025375,Night,Wednesday
27.0,4.6,2022-03-11,Sandstorms,High,0,Buffet,motorcycle,1.0,No,Metropolitian,27,15,6.205720759051468,Afternoon,Friday
38.0,4.9,2022-03-24,Fog,Low,1,Meal,motorcycle,0.0,No,Metropolitian,19,10,9.414207472710387,Night,Thursday
35.0,4.9,2022-03-14,Cloudy,Medium,0,Buffet,motorcycle,0.0,Yes,Urban,42,15,16.57424160530075,Evening,Monday
30.0,3.8,2022-03-27,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,38,10,10.704979833878406,Night,Sunday
23.0,4.5,2022-03-30,Sandstorms,High,1,Snack,motorcycle,1.0,No,Metropolitian,26,10,6.049848888721861,Afternoon,Wednesday
28.0,4.7,2022-03-11,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,10,9.106890920609013,Night,Friday
27.0,4.5,2022-03-01,Stormy,High,1,Meal,motorcycle,1.0,No,Urban,27,5,6.049912845948324,Afternoon,Tuesday
27.0,4.9,2022-03-09,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,16,5,4.707104052532131,Night,Wednesday
32.0,4.7,2022-03-11,Stormy,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,21,10,1.510393234064176,Morning,Friday
25.0,4.7,2022-03-09,Stormy,Jam,2,Buffet,electric_scooter,1.0,No,Urban,17,10,7.6691306579248995,Night,Wednesday
29.0,4.9,2022-03-25,Sandstorms,Jam,2,Meal,motorcycle,0.0,No,Metropolitian,18,10,11.903260418531733,Night,Friday
30.0,4.7,2022-03-05,Windy,High,1,Drinks,scooter,0.0,No,Metropolitian,34,5,2.976032488054417,Afternoon,Saturday
22.0,4.7,2022-02-16,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,35,10,20.488918028943775,Night,Wednesday
22.0,5.0,2022-03-07,Stormy,Jam,0,Meal,motorcycle,1.0,No,Urban,24,15,7.7742611303759155,Night,Monday
34.0,4.6,2022-03-31,Fog,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,46,10,19.65858405722505,Night,Thursday
37.0,4.4,2022-04-01,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29,15,3.059161133141076,Morning,Friday
20.0,4.6,2022-03-31,Sandstorms,Low,1,Buffet,motorcycle,0.0,No,Urban,14,15,20.397442775188328,Night,Thursday
31.0,3.8,2022-03-27,Cloudy,Low,2,Drinks,scooter,0.0,No,Metropolitian,31,5,10.706780989771683,Night,Sunday
25.0,4.6,2022-03-19,Cloudy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,23,10,7.6474828708434535,Night,Saturday
30.0,4.4,2022-03-08,Stormy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,39,10,13.962004343954739,Evening,Tuesday
29.0,4.8,2022-03-24,Fog,High,0,Snack,motorcycle,1.0,No,Metropolitian,28,10,6.049916727825186,Afternoon,Thursday
27.0,4.9,2022-04-03,Windy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,18,10,4.602448566244239,Night,Sunday
33.0,4.9,2022-03-19,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,26,15,3.035817824489086,Morning,Saturday
35.0,4.5,2022-03-31,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,30,5,19.342014987765523,Evening,Thursday
34.0,4.5,2022-02-12,Windy,Low,2,Drinks,motorcycle,1.0,No,Urban,20,5,10.983241696284244,Night,Saturday
23.0,4.8,2022-03-19,Sandstorms,High,2,Buffet,electric_scooter,0.0,No,Metropolitian,25,15,1.5296519721969848,Afternoon,Saturday
33.0,4.7,2022-03-27,Sunny,Medium,2,Drinks,motorcycle,1.0,No,Urban,28,15,10.550012732384769,Evening,Sunday
38.0,3.8,2022-03-23,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Urban,33,15,20.166055388214634,Night,Wednesday
28.0,4.1,2022-03-11,Windy,High,0,Buffet,motorcycle,2.0,No,Metropolitian,32,10,6.071710271577742,Afternoon,Friday
33.0,4.7,2022-04-05,Windy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,22,10,4.707104052532131,Night,Tuesday
27.0,4.6,2022-02-14,Stormy,Jam,2,Meal,scooter,0.0,No,Metropolitian,18,10,17.259376716936664,Night,Monday
30.0,4.7,2022-04-01,Sunny,High,1,Buffet,scooter,1.0,No,Urban,15,5,6.198170058205873,Afternoon,Friday
27.0,4.5,2022-03-02,Cloudy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,25,10,19.342014987765523,Night,Wednesday
26.0,4.9,2022-03-13,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,14,15,7.845173108613388,Night,Sunday
26.0,4.8,2022-04-03,Sandstorms,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,27,10,9.177783656275444,Evening,Sunday
34.0,4.8,2022-04-05,Stormy,Low,1,Drinks,scooter,1.0,No,Urban,29,5,7.5900214384297335,Night,Tuesday
25.0,4.8,2022-03-11,Fog,Medium,2,Buffet,electric_scooter,1.0,No,Urban,17,10,9.308008411174363,Evening,Friday
35.0,3.8,2022-03-25,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,32,15,16.696491882097586,Night,Friday
20.0,4.4,2022-02-14,Fog,Jam,2,Snack,scooter,0.0,Yes,Metropolitian,43,15,12.189463587843639,Night,Monday
38.0,4.7,2022-04-05,Cloudy,High,2,Snack,scooter,1.0,No,Metropolitian,26,10,6.1360914034362475,Afternoon,Tuesday
39.0,4.4,2022-03-24,Windy,Jam,2,Snack,scooter,0.0,No,Metropolitian,33,15,7.551946417880856,Night,Thursday
24.0,4.8,2022-03-06,Sandstorms,Low,1,Drinks,scooter,1.0,No,Metropolitian,17,15,13.610673965426368,Night,Sunday
39.0,4.5,2022-03-07,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Urban,20,5,1.5179237301775086,Morning,Monday
23.0,4.6,2022-03-09,Windy,Low,1,Meal,scooter,0.0,No,Urban,19,15,7.536191437028687,Night,Wednesday
33.0,4.9,2022-02-12,Fog,Low,0,Snack,motorcycle,1.0,No,Urban,40,15,12.552275755914394,Night,Saturday
38.0,4.0,2022-03-26,Cloudy,High,2,Drinks,scooter,1.0,No,Metropolitian,33,15,1.512493407032187,Afternoon,Saturday
27.0,4.5,2022-02-15,Sandstorms,Low,1,Drinks,scooter,0.0,No,Metropolitian,11,5,4.488495661270196,Night,Tuesday
23.0,4.7,2022-03-27,Fog,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,25,5,10.884168743801307,Evening,Sunday
34.0,4.1,2022-03-08,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,42,15,13.944242636152236,Night,Tuesday
24.0,4.7,2022-03-13,Sandstorms,High,0,Drinks,motorcycle,0.0,No,Metropolitian,15,15,6.2195799756053045,Afternoon,Sunday
28.0,4.5,2022-03-13,Stormy,Low,1,Buffet,scooter,1.0,No,Urban,17,15,1.5179748068733323,Morning,Sunday
32.0,4.8,2022-02-17,Fog,Low,0,Drinks,motorcycle,0.0,No,Urban,23,15,3.1380694073889375,Morning,Thursday
25.0,4.1,2022-03-04,Windy,Jam,0,Buffet,motorcycle,1.0,No,Urban,34,15,13.563126557577556,Night,Friday
38.0,4.6,2022-04-02,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,27,10,12.395167974024298,Night,Saturday
34.0,3.8,2022-03-10,Stormy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,40,10,19.58824065849606,Night,Thursday
31.0,4.7,2022-03-06,Cloudy,Jam,2,Buffet,motorcycle,0.0,No,Metropolitian,37,10,10.624925896441955,Night,Sunday
29.0,4.3,2022-03-26,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,27,10,3.059264618989205,Morning,Saturday
22.0,4.5,2022-03-11,Cloudy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,19,15,4.589078879821043,Night,Friday
36.0,4.8,2022-03-09,Sunny,Low,2,Snack,scooter,1.0,No,Metropolitian,12,15,1.5341210004813362,Morning,Wednesday
33.0,4.6,2022-03-10,Stormy,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,24,5,13.592749450062879,Evening,Thursday
39.0,4.4,2022-03-05,Windy,Jam,0,Meal,motorcycle,0.0,No,Urban,39,10,7.747850339383857,Night,Saturday
26.0,3.9,2022-03-19,Sunny,High,0,Snack,motorcycle,2.0,No,Metropolitian,47,5,6.117941643988989,Afternoon,Saturday
21.0,4.8,2022-02-15,Windy,Low,1,Snack,scooter,1.0,No,Metropolitian,15,5,1.5079340453703733,Morning,Tuesday
27.0,4.8,2022-03-20,Sandstorms,Medium,1,Buffet,motorcycle,0.0,No,Urban,27,5,10.845731334066407,Evening,Sunday
37.0,4.6,2022-03-03,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,31,5,7.67031950513088,Night,Thursday
32.0,4.9,2022-03-01,Cloudy,Low,0,Meal,motorcycle,1.0,No,Urban,22,5,3.0988117968076545,Morning,Tuesday
28.0,4.7,2022-02-18,Windy,Low,2,Drinks,scooter,0.0,No,Metropolitian,11,5,12.089397780757212,Night,Friday
21.0,5.0,2022-03-07,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,25,15,3.0250544664115706,Afternoon,Monday
37.0,4.7,2022-03-26,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,27,15,6.040943976643423,Evening,Saturday
28.0,4.6,2022-03-12,Windy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,20,10,13.806237934463724,Evening,Saturday
23.0,4.9,2022-04-01,Cloudy,Medium,2,Drinks,scooter,1.0,No,Urban,11,10,7.845173108613388,Evening,Friday
32.0,3.8,2022-03-02,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,38,15,16.695447096527786,Night,Wednesday
38.0,4.8,2022-03-30,Windy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,29,5,7.536191437028687,Night,Wednesday
28.0,4.7,2022-03-26,Sandstorms,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,24,5,7.645714859545969,Evening,Saturday
32.0,4.3,2022-02-17,Stormy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,25,10,7.845173108613388,Night,Thursday
20.0,5.0,2022-02-14,Sandstorms,Medium,1,Snack,scooter,1.0,No,Metropolitian,29,10,20.80419455719381,Evening,Monday
34.0,3.5,2022-03-04,Fog,Low,1,Buffet,scooter,1.0,No,Metropolitian,33,5,13.945629461520332,Night,Friday
37.0,5.0,2022-02-11,Fog,High,1,Buffet,scooter,1.0,No,Metropolitian,26,10,6.229376076976667,Afternoon,Friday
33.0,4.8,2022-03-24,Stormy,High,1,Drinks,scooter,1.0,No,Metropolitian,34,15,1.55490238236473,Afternoon,Thursday
30.0,4.3,2022-03-01,Fog,High,1,Snack,scooter,1.0,No,Urban,31,5,5.951665577584371,Afternoon,Tuesday
21.0,4.7,2022-02-16,Stormy,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,26,10,11.968225268134939,Night,Wednesday
25.0,4.8,2022-03-13,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,14,0,4.648172911966466,Night,Sunday
21.0,4.6,2022-03-19,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,19,15,7.747259356563763,Night,Saturday
22.0,4.8,2022-03-29,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,32,10,10.706613368220644,Evening,Tuesday
30.0,4.2,2022-03-17,Windy,Low,0,Snack,motorcycle,1.0,No,Urban,34,5,9.29502788136,Night,Thursday
34.0,4.4,2022-02-11,Sandstorms,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,34,10,6.031452560392874,Evening,Friday
32.0,4.9,2022-03-21,Stormy,High,0,Meal,motorcycle,1.0,No,Metropolitian,30,15,3.036073580509908,Afternoon,Monday
37.0,4.6,2022-02-18,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,17,15,13.377714185270579,Night,Friday
22.0,5.0,2022-03-26,Cloudy,Jam,2,Meal,scooter,2.0,No,Urban,32,15,7.440383636776002,Night,Saturday
25.0,4.9,2022-04-05,Sunny,Low,1,Meal,scooter,1.0,No,Urban,20,15,1.5266057917440414,Morning,Tuesday
37.0,4.8,2022-03-26,Sunny,Low,2,Meal,scooter,1.0,No,Urban,12,15,7.74716637421142,Night,Saturday
26.0,4.7,2022-03-03,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,21,10,9.061623571512106,Evening,Thursday
24.0,4.9,2022-03-01,Cloudy,High,2,Drinks,motorcycle,1.0,No,Urban,27,15,6.041138156550312,Afternoon,Tuesday
32.0,5.0,2022-03-21,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,19,10,3.036148984255033,Morning,Monday
27.0,4.5,2022-04-01,Sunny,Jam,2,Buffet,scooter,0.0,No,Metropolitian,11,10,7.440304297282753,Night,Friday
29.0,4.0,2022-03-04,Cloudy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,31,15,16.79186931198531,Night,Friday
24.0,4.9,2022-03-31,Stormy,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,26,10,13.611199709068515,Evening,Thursday
28.0,4.6,2022-03-28,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,22,15,4.654256824131882,Night,Monday
26.0,4.5,2022-03-21,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,20,10,3.0992065217727216,Morning,Monday
25.0,4.8,2022-03-13,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,12,5,7.55131351903882,Night,Sunday
36.0,4.9,2022-03-05,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,18,5,1.5103183815574097,Morning,Saturday
37.0,4.9,2022-02-12,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,5,10.2465862312037,Night,Saturday
28.0,4.9,2022-04-03,Windy,High,2,Snack,scooter,1.0,No,Metropolitian,20,5,6.049820809301133,Afternoon,Sunday
34.0,4.5,2022-03-02,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,43,10,20.14142046175901,Night,Wednesday
24.0,5.0,2022-02-18,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Urban,22,5,13.41301884223281,Evening,Friday
28.0,4.7,2022-02-18,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,31,10,10.472477255394008,Night,Friday
36.0,4.1,2022-02-17,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,10,1.5690347154047224,Morning,Thursday
22.0,4.6,2022-03-20,Windy,Low,1,Buffet,scooter,1.0,No,Urban,15,0,13.39078871429458,Night,Sunday
29.0,4.8,2022-03-16,Sunny,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,22,15,16.369614602872474,Evening,Wednesday
35.0,4.5,2022-03-21,Stormy,Low,2,Buffet,scooter,1.0,No,Urban,22,15,7.756744675482044,Night,Monday
38.0,4.9,2022-03-05,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,19,15,1.5108566663374494,Morning,Saturday
27.0,4.6,2022-03-14,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,38,5,13.750484667228939,Evening,Monday
34.0,4.3,2022-03-25,Cloudy,Medium,1,Buffet,motorcycle,2.0,No,Metropolitian,40,10,10.625600819309252,Evening,Friday
25.0,4.5,2022-03-03,Fog,High,1,Meal,scooter,0.0,No,Metropolitian,22,10,6.276138627413788,Afternoon,Thursday
25.0,4.2,2022-04-05,Sandstorms,High,0,Meal,motorcycle,1.0,No,Urban,35,15,6.219617510976561,Afternoon,Tuesday
30.0,4.1,2022-03-17,Fog,High,0,Meal,motorcycle,0.0,No,Metropolitian,32,10,3.0587679415336226,Afternoon,Thursday
38.0,4.6,2022-03-28,Stormy,Low,1,Drinks,scooter,0.0,No,Urban,25,15,3.035951262375807,Morning,Monday
22.0,4.1,2022-03-17,Sunny,Jam,0,Buffet,motorcycle,3.0,No,Metropolitian,54,5,7.535714912807709,Night,Thursday
33.0,4.7,2022-03-25,Cloudy,Jam,0,Buffet,motorcycle,3.0,No,Metropolitian,44,5,13.750484667228939,Night,Friday
37.0,4.8,2022-03-28,Stormy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,43,10,9.204136220812416,Night,Monday
25.0,4.2,2022-03-05,Stormy,High,0,Meal,motorcycle,0.0,No,Metropolitian,37,10,3.058411344007262,Afternoon,Saturday
26.0,4.8,2022-02-16,Cloudy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,35,10,20.94242071999482,Evening,Wednesday
23.0,4.1,2022-04-06,Sandstorms,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,38,5,12.395136598591078,Evening,Wednesday
23.0,4.6,2022-03-08,Windy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,26,10,10.689377930173068,Night,Tuesday
33.0,4.9,2022-04-01,Windy,Low,1,Drinks,scooter,1.0,No,Metropolitian,25,15,7.669768196606529,Night,Friday
30.0,4.6,2022-03-09,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,36,10,9.107582743160684,Night,Wednesday
32.0,5.0,2022-03-09,Cloudy,High,0,Drinks,motorcycle,1.0,No,Urban,28,5,6.0717283287486765,Afternoon,Wednesday
23.0,4.7,2022-02-13,Windy,Medium,2,Drinks,scooter,0.0,No,Metropolitian,27,5,5.855492677769209,Evening,Sunday
26.0,4.7,2022-03-30,Windy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,13,15,4.602245114610785,Night,Wednesday
25.0,4.0,2022-03-21,Fog,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,32,15,7.756733554310212,Night,Monday
34.0,4.5,2022-03-03,Sunny,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,17,15,4.588712137571156,Evening,Thursday
32.0,4.8,2022-02-12,Sunny,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,16,0,16.582689459567668,Night,Saturday
38.0,4.8,2022-03-28,Cloudy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,33,5,9.177049632235144,Night,Monday
38.0,4.8,2022-02-13,Fog,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,17,15,2.9810385549786056,Morning,Sunday
20.0,4.6,2022-03-23,Windy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,29,5,13.563852221699795,Evening,Wednesday
36.0,3.7,2022-03-31,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,35,15,12.552275755914394,Night,Thursday
36.0,4.3,2022-04-02,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,36,15,12.2359681215466,Night,Saturday
30.0,4.2,2022-03-09,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,33,10,4.707104052532131,Night,Wednesday
34.0,4.3,2022-03-13,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,32,10,4.588800255833198,Evening,Sunday
35.0,4.3,2022-03-08,Sandstorms,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,38,5,19.34026244163592,Evening,Tuesday
22.0,4.9,2022-02-17,Stormy,High,1,Snack,motorcycle,1.0,No,Metropolitian,23,5,5.945347223013852,Afternoon,Thursday
22.0,4.9,2022-04-06,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,20,5,16.616688840626562,Night,Wednesday
39.0,4.2,2022-03-21,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,24,10,4.531282553409259,Night,Monday
35.0,4.8,2022-04-02,Sandstorms,Low,1,Drinks,scooter,1.0,No,Metropolitian,20,15,13.961250521758789,Night,Saturday
26.0,4.9,2022-02-14,Fog,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,23,5,13.37572994650239,Night,Monday
25.0,4.9,2022-03-02,Cloudy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,44,5,16.366706397806933,Night,Wednesday
32.0,4.9,2022-02-17,Sunny,High,1,Snack,scooter,1.0,No,Metropolitian,23,5,5.984551292806413,Afternoon,Thursday
38.0,4.7,2022-03-30,Stormy,High,2,Buffet,motorcycle,1.0,No,Metropolitian,28,15,1.5103183815574097,Afternoon,Wednesday
36.0,4.4,2022-03-02,Windy,Medium,2,Meal,electric_scooter,0.0,No,Metropolitian,37,15,10.549460104356827,Evening,Wednesday
21.0,4.6,2022-03-05,Cloudy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,25,10,1.5549550458600816,Afternoon,Saturday
39.0,3.8,2022-03-18,Sandstorms,Jam,1,Meal,scooter,0.0,No,Metropolitian,44,10,12.439739377179093,Night,Friday
34.0,4.5,2022-03-15,Fog,Medium,2,Meal,electric_scooter,0.0,No,Urban,19,5,6.136334249934516,Evening,Tuesday
31.0,4.2,2022-04-05,Stormy,Jam,0,Snack,motorcycle,3.0,No,Metropolitian,47,5,9.297076456518703,Night,Tuesday
23.0,4.8,2022-03-03,Fog,High,2,Snack,scooter,1.0,No,Metropolitian,21,5,3.0548704390401245,Afternoon,Thursday
29.0,4.9,2022-02-16,Windy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,17,15,14.015940417533306,Night,Wednesday
29.0,4.9,2022-03-01,Sunny,Low,1,Drinks,scooter,1.0,No,Metropolitian,23,15,4.6477374141953405,Night,Tuesday
28.0,4.6,2022-03-30,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,21,15,6.028986564142541,Evening,Wednesday
38.0,4.0,2022-03-01,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,28,15,1.4880477731579838,Morning,Tuesday
39.0,4.2,2022-02-14,Sandstorms,Jam,1,Buffet,scooter,2.0,No,Metropolitian,43,5,10.666323728072546,Night,Monday
22.0,4.8,2022-03-14,Fog,Low,1,Drinks,scooter,0.0,No,Metropolitian,24,5,13.94563444308926,Night,Monday
29.0,4.4,2022-03-17,Windy,Low,0,Snack,motorcycle,1.0,No,Urban,15,15,3.1380694073889375,Morning,Thursday
38.0,4.0,2022-03-24,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,31,10,6.276138627413788,Evening,Thursday
37.0,4.9,2022-03-13,Windy,Low,1,Drinks,scooter,1.0,No,Urban,24,5,3.0553946629310085,Morning,Sunday
